LABEL,TEXT,URL,EMAIL,PHONE,MainText,message_length,num_named_entities,sentiment_score,TEXT_cleaned,anomaly,cluster
ham,What is important is that you prevent dehydration by giving her enough fluids,,,,,77,0,0.2,what is important is that you prevent dehydration by giving her enough fluids,1,0
ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,,,,,75,0,0.35,true deari sat to pray evening and felt soso i smsd you in some time,1,0
ham,Quite late lar... Ard 12 anyway i wun b drivin...,,,,,49,0,-0.3,quite late lar ard 12 anyway i wun b drivin,1,0
spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",,,,,155,3,0,to review and keep the fantastic nokia ngage game deck with club nokia go 2 wwwcnupdatescomnewsletter unsubscribe from alerts reply with the word out,1,0
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,,,,,160,1,0.308333333,4mths half price orange line rental  latest camera phones 4 free had your phone 11mths call mobilesdirect free on 08000938767 to update now or2stoptxt tcs,1,0
ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,"this wont even start........ Datz confidence..""",,,,269,1,0,height of confidence all the aeronautics professors wer calld amp they wer askd 2 sit in an aeroplane aftr they sat they wer told dat the plane ws made by their students dey all hurried out of d plane bt only 1 didnt move he saidif it is made by my students,1,0
spam,08714712388 between 10am-7pm Cost 10p,,,,,37,0,0,08714712388 between 10am7pm cost 10p,1,0
ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",,,,,125,0,0,save yourself the stress if the person has a dorm account just send your account details and the money will be sent to you,1,0
ham,When i have stuff to sell i.ll tell you,,,,,39,0,0,when i have stuff to sell ill tell you,1,0
spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON ??1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max??7. 50,,,,,163,1,0,449071512431 urgent this is the 2nd attempt to contact uu have won 1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50,1,0
spam,You have WON a guaranteed ??1000 cash or a ??2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,,,,,147,0,0,you have won a guaranteed 1000 cash or a 2000 prize to claim yr prize call our customer service representative on 08714712394 between 10am7pm,1,0
ham,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,,,,,162,0,1,macha dont feel upseti can assume your mindsetbelieve me one evening with me and i have some wonderful plans for both of uslet life begin againcall me anytime,1,0
ham,Oh is it? Send me the address,,,,,29,0,0,oh is it send me the address,1,0
ham,S'fine. Anytime. All the best with it.,,,,,38,0,0.708333333,sfine anytime all the best with it,1,0
ham,That is wondar full flim.,,,,,25,0,0.35,that is wondar full flim,1,0
ham,Ya even those cookies have jelly on them,,,,,40,0,0,ya even those cookies have jelly on them,1,0
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!,,,,,70,0,0.06875,got it it looks scrumptious daddy wants to eat you all night long,1,0
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,,,,,140,0,0.5,of cos can lar im not so ba dao ok 1 pm lor y u never ask where we go ah i said u would ask on fri but he said u will ask today,1,0
ham,"Alright omw, gotta change my order to a half8th",,,,,47,0,0,alright omw gotta change my order to a half8th,1,0
ham,Dunno y u ask me.,,,,,17,0,0,dunno y u ask me,1,0
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,,,,,101,1,0,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen to email call 123,1,0
ham,No he didn't. Spring is coming early yay!,,,,,41,0,0.125,no he didnt spring is coming early yay,1,0
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,,,,,80,0,0.366666667,lol you wont feel bad when i use her money to take you out to a steak dinner d,1,0
ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,,,,,137,0,-0.2,even u dont get in trouble while convincingjust tel him once or twice and just tel neglect his msgs dont c and read itjust dont reply,1,0
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,,,,,103,1,0,leaving to qatar tonite in search of an opportunityall went fastpls add me in ur prayers dearrakhesh,1,0
ham,Then why no one talking to me,,,,,29,0,0,then why no one talking to me,1,50
ham,Thanks for looking out for me. I really appreciate.,,,,,51,0,0.2,thanks for looking out for me i really appreciate,1,0
spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY ??10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,,,,,149,0,0.068181818,hi customer loyalty offerthe new nokia6650 mobile from only 10 at txtauction txt word start to no 81151  get yours now 4tctxt tc 150pmtmsg,1,43
ham,Wish i were with you now!,,,,,25,0,0,wish i were with you now,1,0
ham,Yes i will be there. Glad you made it.,,,,,38,0,0.5,yes i will be there glad you made it,1,0
ham,Men like shorter ladies. Gaze up into his eyes.,,,,,47,0,0,men like shorter ladies gaze up into his eyes,1,0
ham,Dunno he jus say go lido. Same time 930.,,,,,40,0,0,dunno he jus say go lido same time 930,1,0
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",,,,,110,0,0.875,i promise to take good care of you princess i have to run now please send pics when you get a chance ttyl,1,0
spam,U are subscribed to the best Mobile Content Service in the UK for ??3 per 10 days until you send STOP to 82324. Helpline 08706091795,,,,,132,3,1,u are subscribed to the best mobile content service in the uk for 3 per 10 days until you send stop to 82324 helpline 08706091795,1,0
ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,,,,,101,0,0.9,is there a reason weve not spoken this year anyways have a great week and all the best in your exam,1,0
ham,By monday next week. Give me the full gist,,,,,42,0,0.175,by monday next week give me the full gist,1,0
spam,You have an important customer service announcement from PREMIER.,,,,,65,1,0.4,you have an important customer service announcement from premier,1,0
ham,When did you get to the library,,,,,31,0,0,when did you get to the library,1,0
ham,So why didnt you holla?,,,,,23,0,0,so why didnt you holla,1,0
ham,Cant think of anyone with * spare room off * top of my head,,,,,59,0,0.5,cant think of anyone with  spare room off  top of my head,1,0
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",,,,,133,1,0,faith makes things possiblehope makes things worklove makes things beautifulmay you have all three this christmasmerry christmas,1,0
ham,U should have made an appointment,,,,,33,0,0,u should have made an appointment,1,0
spam,"Romantic Paris. 2 nights, 2 flights from ??79 Book now 4 next year. Call 08704439680Ts&Cs apply.",,,,,96,1,0,romantic paris 2 nights 2 flights from 79 book now 4 next year call 08704439680tscs apply,1,0
spam,Urgent Ur ??500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 ??1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,,,,,161,1,0,urgent ur 500 guaranteed award is still unclaimed call 09066368327 now closingdate040902 claimcode m39m51 150pmmorefrommobile2bremovedmobypobox734ls27yf,1,0
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,,,,,151,0,0,nothing but we jus tot u would ask cos u ba gua but we went mt faber yest yest jus went out already mah so today not going out jus call lor,1,0
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",,,,,75,1,0.468181818,wishing you and your family merry x mas and happy new year in advance,1,0
spam,UR awarded a City Break and could WIN a ??200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 ??1.50perWKsub,,,,,151,1,0.8,ur awarded a city break and could win a 200 summer shopping spree every wk txt store to 88039  skilgme tscs087147403231winawkage16 150perwksub,1,0
ham,"Sorry, I'll call later",,,,,22,0,-0.25,sorry ill call later,1,0
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,,,,,57,0,0,i wil be there with in  ltgt  minutes got any space,1,0
ham,That means get the door,,,,,23,0,0,that means get the door,1,0
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,,,,,136,1,0.25,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,1,0
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",,,,,94,0,-0.3,hmmm  i thought we said 2 hours slave not 3  you are late  how should i punish you ,1,0
ham,Beerage?,,,,,8,0,0,beerage,1,0
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,,,,,99,1,0.5,you have an important customer service announcement from premier call freephone 0800 542 0578 now,1,0
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,,,,,117,0,0.4,it does it on its own most of the time it fixes my spelling but sometimes it gets a completely diff word go figure,1,0
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),,,,,129,1,0.566666667,ever thought about living a good life with a perfect partner just txt back name and age to join the mobile community 100psms,1,0
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, ??3 per pole. UnSub 08718727870.",,,,,158,2,0.45,5 free top polyphonic tones call 087018728737 national rate get a toppoly tune sent every week just text subpoly to 81618 3 per pole unsub 08718727870,1,0
ham,Gud mrng dear hav a nice day,,,,,28,0,0.6,gud mrng dear hav a nice day,1,0
ham,All e best 4 ur driving tmr :-),,,,,31,0,0.75,all e best 4 ur driving tmr ,1,0
ham,it's really getting me down just hanging around.,,,,,48,0,0.022222222,its really getting me down just hanging around,1,0
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",,,,,160,2,0.4,orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9996 offer ends 14thmarch tcs apply optout availa,1,0
ham,Ok i msg u b4 i leave my house.,,,,,31,0,0.5,ok i msg u b4 i leave my house,1,0
ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",,,,,43,0,0,gimme a few was  ltgt  minutes ago,1,0
spam,"Last Chance! Claim ur ??150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. ??3.00 Sub. 16",,,,,154,2,0.197916667,last chance claim ur 150 worth of discount vouchers today text shop to 85023 now savamob offers mobile t cs savamob pobox84 m263uz 300 sub 16,1,0
spam,You have won a guaranteed ??200 award or even ??1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,,,,,143,0,0.4,you have won a guaranteed 200 award or even 1000 cashto claim ur award call free on 08000407165 18 2 stop getstop on 88222 php rg21 4jx,1,0
ham,K I'll be there before 4.,,,,,25,0,0,k ill be there before 4,1,0
ham,I dled 3d its very imp,,,,,22,0,0.2,i dled 3d its very imp,1,0
ham,"sure, but make sure he knows we ain't smokin yet",,,,,48,0,0.5,sure but make sure he knows we aint smokin yet,1,0
ham,Boooo you always work. Just quit.,,,,,33,1,0,boooo you always work just quit,1,0
ham,I am taking half day leave bec i am not well,,,,,44,0,-0.166666667,i am taking half day leave bec i am not well,1,0
ham,S:)s.nervous  &lt;#&gt; :),,,,,26,0,0.5,ssnervous  ltgt ,1,0
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,,,,,112,0,0,so theres a ring that comes with the guys costumes its there so they can gift their future yowifes hint hint,1,0
spam,Congratulations ur awarded either ??500 of CD gift vouchers & Free entry 2 our ??100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,,,,,150,1,0.4,congratulations ur awarded either 500 of cd gift vouchers  free entry 2 our 100 weekly draw txt music to 87066 tncs wwwldewcom1win150ppmx3age16,1,0
ham,I borrow ur bag ok.,,,,,19,0,0.5,i borrow ur bag ok,1,0
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",,,,,133,4,0,u were outbid by simonwatson5120 on the shinco dvd plyr 2 bid again visit sms acsmsrewards 2 end bid notifications reply end out,1,0
